0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4758.047375,1437.952875,792.1925,117.26775,238.9445,231.5685,509.02125,250.333375,1206.351875,2518.3585,3176.30225,3981.648875,5738.468625,6102.69575,7887.89675,5534.6515,3676.571875,3832.917125,3470.265,2271.84325,3957.236625,1535.336875,1407.759125,4008.510625
3606.96925,505.48875,333.681875,570.84075,243.38325,161.089125,529.18325,701.66025,1183.166,1654.556875,1982.19325,2722.677875,7634.65425,5288.71175,8892.469,6753.269375,9002.737375,5725.42925,3199.9605,2501.402625,2177.6535,1381.886625,1586.298375,1275.777
1149.25,461.20775,416.973125,477.160375,86.38025,261.499625,1049.7665,1586.84925,4069.171125,1983.69575,3422.4055,3521.6305,2765.757125,3720.166125,4800.32825,6431.29975,5511.8705,2728.2405,2741.85625,1477.102625,2140.65375,1734.36925,676.5485,541.26375
1619.260875,1412.033375,2180.92175,1411.28825,423.641,237.604,710.691375,1235.161875,1139.453125,2054.147375,1492.985625,2195.172375,2764.000375,5303.934625,5147.8225,6985.2275,6170.47225,3650.474625,4133.184375,1572.057875,1158.2395,879.9605,1080.152375,2362.47125
3107.94825,743.9035,75.32375,437.74075,815.165,259.1875,1457.658,859.392875,1605.725125,1106.496,1186.400375,1613.01075,1957.9615,2115.309625,2674.561375,1876.89775,2102.68575,1671.015125,4217.551375,3072.575625,1539.33375,1487.12275,1866.719625,1807.795625
1694.064,1143.189,1570.843375,1080.743625,344.863625,348.036875,843.1795,1153.675375,1430.090375,1387.545125,1728.928125,1630.48775,2200.362,1663.70475,1951.25925,1957.858375,1773.90325,1918.54,2499.48875,1839.18225,589.59675,767.80725,700.608875,434.535125
364.1915,431.82375,302.124375,147.030625,1744.36325,1512.006375,1376.827375,814.414875,994.937375,1500.113125,2752.8705,1058.813875,1508.252875,920.7845,1604.928375,985.554,2533.642875,1756.681625,2117.6825,966.246,1180.928875,670.653875,546.399875,519.262375
433.43125,93.4005,72.71125,330.475875,696.799125,1749.62125,1141.671,1495.0365,848.22725,1340.6025,932.14675,1315.117125,2435.555375,2572.3255,1804.881625,1638.62525,1956.830875,2574.635875,2257.189375,1653.460125,1715.657125,1058.388875,218.003,447.698625
1514.9885,883.65375,282.11025,300.1225,326.732875,243.14825,761.48575,1298.977,1145.450625,1484.603125,1092.71725,1925.650125,1642.642,1302.672875,1676.631125,1280.9465,1682.625875,2281.2075,1770.110625,661.034,268.166375,351.246125,292.611625,1046.914
486.46125,1736.292875,605.083,785.394125,190.1905,304.54025,953.355625,1363.145125,2051.981,1839.542375,1766.096125,1217.765,1011.229125,2320.661625,1400.919,2631.799875,2102.4565,1772.151375,1929.437875,1146.77975,608.14875,762.747875,506.14925,3133.927
940.047375,26.29125,330.335625,176.9135,38.9905,92.774875,568.642,437.836875,1184.704625,1939.244625,2270.869625,2130.136625,824.342125,1681.80925,1454.5995,1094.88275,2104.787375,2591.349,2662.5635,2203.129625,516.581,773.92625,940.201875,908.65475
420.042625,787.5135,97.849625,202.362375,164.58975,125.84975,519.033625,530.513375,983.377625,1260.991625,1582.356375,776.00275,890.43025,1041.104125,809.043125,897.493125,2602.7195,2872.6425,2424.443125,1695.7965,1086.6705,722.51325,458.181375,505.7185
196.58575,111.45125,336.592125,769.614125,766.8875,984.66275,1081.517875,1115.784875,1045.636625,1489.8495,1909.8885,1681.08,1825.415125,1476.07925,1147.700625,2431.597,1109.73625,2031.8685,1240.226625,870.01875,684.602375,390.047875,220.51575,312.1185
631.713375,428.100625,1197.616625,1414.681375,4413.192375,2283.631875,1832.48475,1748.16125,2106.878125,2406.525375,1801.791375,3766.398375,2720.163625,1208.90725,2595.690125,4587.1695,4271.882375,4195.906375,4910.99525,3520.464375,2032.791,3387.91725,1266.3185,2082.73275
3588.84175,3802.754375,2965.329625,514.618125,110.65325,357.774875,387.642625,401.10825,2066.57275,2190.88375,2071.078625,3746.174875,5457.03175,6158.3725,5394.0615,2741.63025,5347.1525,4609.274625,4612.2785,3388.64325,4742.520875,5029.959625,4605.909625,1311.583625
1190.7025,420.17225,209.204625,1129.672,591.6905,587.015125,417.495375,2452.86775,1327.06975,2277.518125,2038.901875,3151.867625,2019.569375,3734.100375,2720.370875,3620.586375,2548.168125,2836.06425,1587.80975,927.530875,1849.375,861.6135,714.982125,387.74175
278.3495,602.273,679.9905,278.247125,104.332,161.43025,853.77425,1545.285375,1636.9875,1134.253,1408.771,1170.45775,1826.8385,2043.931625,1828.606125,1714.57,2399.72325,3120.84675,4362.84225,2478.708625,4075.086375,2445.0865,912.856375,474.2165
611.650875,540.31075,1303.305375,348.276875,718.414375,730.726875,829.503125,719.586125,1228.849125,1609.19825,1638.42025,2204.526,4539.618875,2570.061625,3089.51775,1389.70275,2098.41275,2034.296375,2920.60975,3413.090375,5546.95,6765.891375,1953.60675,400.991125
1669.233375,2958.80975,1790.7155,395.409125,358.84175,598.90075,1054.083125,657.279,874.06075,1284.0515,934.635125,1044.780375,2186.13925,1599.175875,1464.725625,2200.20425,2966.906375,2126.4435,3025.490625,1647.22275,1587.675875,1538.715875,1004.4635,1181.295875
2485.463375,2386.46625,466.36025,94.480125,506.040125,186.005375,459.960375,511.975375,1572.604125,2200.045375,1126.140125,1862.93925,1460.15725,1821.651375,1794.6625,1869.16075,1277.78375,1622.107,2059.019625,2124.0695,1311.6425,955.992,804.439625,579.492625
2977.984875,4624.368625,2706.64525,1960.375,2144.298375,376.738,1087.662125,2130.7565,865.59675,1311.230125,2333.509125,3244.86175,2664.1615,3702.383375,3428.12475,1864.52925,2301.911,2546.49975,3343.4235,1976.659625,3496.914,3240.004125,1248.04225,991.770375
640.893375,680.611,360.83025,493.83825,282.89275,495.4565,750.011375,1033.76025,2178.165,1893.153625,1053.76375,1736.5645,2245.922375,1964.33775,1693.967875,2398.08875,2117.514125,1752.0585,2710.322375,4481.668375,4522.600375,4552.597,3335.347375,1811.612375
997.98625,510.79725,2316.207375,2206.571375,686.212625,714.166375,1152.74675,2293.5565,3871.335625,2646.790625,2352.68675,3233.935,4109.79375,3580.246375,3627.189,4323.731875,3384.159125,2979.02525,2103.00425,3758.0075,1098.679375,2599.03725,1542.532875,2687.414875
2490.69875,1914.279375,882.179625,1151.330625,1408.963,2726.027,338.716875,868.6035,2912.663875,2454.382625,1765.7855,3610.645375,2422.125875,1715.705625,2306.84725,3126.5615,3422.002,2602.054625,4593.622125,2740.938125,1448.6045,1519.693625,1345.823375,1503.69325
3055.29125,476.765,341.360125,770.663875,1273.957,556.2885,1086.27175,527.875375,1349.546125,2515.29725,2397.042125,2891.265375,2122.070375,2677.567375,2192.5545,1674.429375,2904.3945,3201.113125,3636.154875,1845.255875,1658.151375,2289.220875,2162.399,1612.96425
1234.227875,717.500375,642.827375,255.122625,324.30825,435.510125,1058.38175,921.701875,1494.445375,3312.35175,2705.58075,2198.23475,2261.4295,2784.308625,5086.298125,7099.329,2900.29875,2609.483625,4656.71575,3256.00025,2350.8555,7337.787625,6537.501,3650.768625
2551.937625,1464.0695,2233.304,1475.25375,865.613375,841.15475,1279.12475,2527.732375,1739.528375,3135.097875,2146.15575,2278.705125,4146.8865,4511.71,6092.20675,6992.573375,6099.32325,4049.174375,3489.444,2727.555375,1453.396625,1288.094375,2934.198625,1112.48075
1322.332125,2208.0105,4133.130125,2891.687125,1338.45075,1115.640125,2068.59675,1132.983875,1195.156875,2649.390625,2972.3965,3089.4985,3202.630375,3092.081125,2080.467625,4467.15825,3664.869,4628.29525,3592.007625,3985.693875,3979.430875,3538.756375,5170.1015,1687.530875
2333.23375,718.4695,2707.038375,1580.730875,1274.657875,1305.79625,1080.395625,1575.292125,1822.78,2232.50025,2385.74825,2803.912,2083.419875,2747.112,2870.539875,2421.923125,2353.94575,2560.908125,3375.498625,2125.974625,998.28025,897.242375,2047.6165,1107.287125
2069.62375,931.927875,1215.6375,2372.439125,1392.00375,914.269875,1438.28825,1985.2655,2353.179125,3903.728625,3600.88425,3931.587,4397.072875,3822.975,4766.426875,4487.220125,4798.263125,4783.32775,4395.65925,3750.400125,2620.58825,2165.335875,1165.6205,1758.398625
2500.6035,2061.506,750.14375,849.63675,1927.058125,1317.779375,1372.8645,821.22875,1720.88275,2921.373875,3136.181625,2764.99775,4931.189375,4270.86875,4209.511625,2603.80825,5879.24275,2693.866125,3108.712625,2523.4345,2550.8225,2072.654625,1571.778625,1673.851875
1274.3345,930.604625,665.71775,1039.263625,1669.96625,309.988625,1562.57675,2136.630125,2294.393,4219.505125,2634.76725,2243.279,4244.142625,5786.66325,5364.2375,6482.159,6352.97825,5690.360875,2780.990375,3700.963875,1648.56675,1586.158,1437.68675,2601.595125
3071.391875,3463.587125,2507.4975,2552.28575,1867.40825,2224.52875,3184.086,3251.088,3744.043625,2886.404875,4055.255375,7759.409875,7736.665875,6371.287625,9086.602375,9654.451375,9864.4845,5474.49275,6524.688375,5019.8875,3936.1535,3813.80625,2534.63025,1985.051
2638.107375,2159.9375,2666.1785,2456.19875,3127.583875,2698.622875,3759.795375,3329.3635,3323.27025,3703.609,4812.291625,4215.67675,4223.5115,3694.50425,4324.954625,5547.73575,3782.492125,4360.601,3303.455,3492.28075,2687.458,2682.329125,1667.716375,1149.878
1935.289,1185.93725,1443.797375,912.112125,388.964,535.583375,774.14875,1894.48875,2634.353,3641.043625,4233.649,4457.48525,4363.4365,6197.822625,5662.7245,5373.624875,6838.39325,5676.894125,4736.764,4650.846,2159.125125,3699.36725,4354.647625,4427.222625
4021.232375,3228.95725,1849.74725,495.073125,885.975625,938.988875,382.88875,554.301125,1397.841625,2720.975625,3219.68325,2790.58325,3226.663125,2692.4825,2058.58325,2872.948125,3601.325,4126.781125,4661.811125,2505.7865,1682.770625,2030.1565,3422.443875,2783.062625
1598.038375,2128.36075,910.729,357.353375,818.746875,820.609,1649.751125,878.252,3027.26625,3716.38325,3277.822,3119.17325,5027.098875,6169.646,6224.613,5451.540375,7125.725,4349.003375,2764.969,3112.012125,2849.734625,2148.501,2103.386,1111.86625
3112.73025,2209.496875,1757.964875,1249.163,976.47625,1247.965125,2118.034875,1325.161625,2384.02575,5176.63975,3299.152125,4158.767875,3660.023625,4654.270875,6740.126625,3341.3855,4428.33975,3973.499625,3326.2965,3104.083,3448.50525,2263.48075,3147.782,1616.01675
1510.460625,1205.7195,1683.556,1239.73025,1218.398875,481.016125,1183.646625,2532.852625,2233.123125,3758.9495,4786.973625,3831.70775,3860.98425,4169.071875,5343.978875,7867.002875,7976.961375,4497.22375,2181.784125,2744.954125,1799.106375,2378.203875,1246.9535,2205.647875
4939.1615,3475.190625,2121.094625,2608.906875,427.828125,1231.025,1159.25775,1718.547375,3236.44825,3915.7835,4182.495875,4537.295875,6639.290875,4219.018875,4430.098125,6233.674625,5207.4475,4659.802375,3353.36625,1877.0805,1250.29475,1518.057875,987.11675,807.151125
932.006,326.512375,624.2525,546.550125,365.850125,1413.801,1392.63575,1170.022875,1505.48125,2704.632875,2711.7465,3280.629375,3561.35725,5543.4425,5373.896,5515.085,4356.066875,5320.788,4328.406,1760.762625,1289.055625,2042.12,899.988875,2820.51375
1203.431875,1056.573,1073.269,837.99975,1051.64825,839.497,1265.18775,1400.9965,3769.353625,2964.222875,4481.747625,2980.793375,3543.000625,2585.617875,6508.62325,5098.2735,3116.758625,3739.643125,3221.68325,1789.46125,1034.1045,942.324375,858.58175,642.1575
461.037125,687.065125,310.826,143.517,776.657875,410.889125,1183.725125,1253.62625,3279.83825,2662.626875,3089.49525,3340.607875,4926.300875,3303.0735,5209.963375,6057.5725,6386.80725,6830.9435,6709.86475,3778.1175,3277.17425,2932.16625,2258.50625,1709.494
1368.506375,589.783875,887.93175,668.607875,334.6405,292.069375,530.940125,1092.493125,2021.913,2546.452,4518.539625,3651.75475,3390.3795,3549.281,4730.396,4288.96375,3272.019125,3874.4455,3846.85225,1444.77275,1074.864375,1714.13675,725.041,752.27775
3972.8845,5691.320375,4172.7905,4360.922625,2740.0625,2579.35825,1879.281375,1836.49825,3917.341125,6249.194625,4429.314625,7275.863125,6565.02675,4626.5,7412.162625,4853.4025,5252.3255,4560.971125,3632.873,2358.98125,2334.98675,4294.750625,3846.570875,2117.0795
2241.34025,3780.69175,3366.580375,3176.460875,1466.54675,2081.82425,2790.119375,1536.554,3001.030125,4464.499625,4803.031625,3543.30475,3046.913,5961.99775,7068.488125,7191.960375,6102.038125,3712.051125,3167.862625,1709.83875,1846.705125,820.425625,384.810375,486.56675
489.52375,1641.075625,2476.926875,914.17025,775.41475,516.74825,992.265875,1805.96175,1595.581875,2244.685,3080.888125,3968.338,2600.35325,4159.373,3026.138125,3334.13625,3654.21925,4311.3325,5479.114875,4872.518375,4281.249125,2694.63925,1147.75275,1322.328125
2560.755125,2519.571,2339.9935,1032.3095,1568.528,409.738625,659.065625,920.746375,827.9395,2153.630375,1812.32075,1445.604875,3105.278875,2643.824875,4735.66375,4005.75225,4437.19775,4640.412125,6720.074,4409.07925,10056.1195,7977.272125,1836.594875,1446.40025
1183.113,1375.589625,2485.0885,2010.943125,2020.65075,1306.750125,785.081625,1228.469375,1328.93925,2099.944125,3470.95875,2910.644125,3077.606125,2264.793625,3592.343375,3390.953625,2514.98025,3511.834125,3352.219875,958.93625,820.7695,504.98375,441.1655,1071.95625
1256.608125,1228.439375,639.176875,226.809625,456.207125,673.661,687.3415,578.74425,1424.372625,2034.954625,1944.215375,1932.308625,4959.672625,4617.266125,4849.16225,6778.783625,6134.72575,3636.737625,3432.424625,2406.06575,1912.140875,1607.05525,1101.6885,516.99325
1594.706375,878.0195,960.7165,600.87475,161.985875,312.201625,361.45025,757.06625,1102.423125,1654.066125,1885.566625,2850.53625,2811.614375,2419.974875,2160.805875,3302.89525,2459.30625,3365.28125,3017.1455,2190.37525,2647.70975,4439.573625,2876.110625,1762.553
2084.45225,908.938,1929.353625,1960.27975,803.544,565.851125,811.89325,396.759375,1446.97025,2865.569625,3911.772125,2188.995875,1993.43525,2335.905375,3431.113125,4184.134,4168.440625,4080.951625,3753.26925,2953.450375,1917.37975,1172.897625,1364.0265,1615.055
2812.512625,3596.486,2943.122125,1020.22725,342.031125,456.552375,948.542,958.157125,1680.866375,2501.859375,3255.232,2707.805125,2633.503625,2345.73025,2868.753625,7024.86125,5444.647375,3785.960875,2739.617375,2659.168875,1276.662,1782.248125,3140.66875,1769.247125
2689.411125,2109.445125,625.285125,240.965125,249.90525,125.109,638.539875,511.135875,1062.773875,1841.605125,2076.13275,2400.790875,3177.08275,2947.967125,4075.78425,3026.914125,3742.31775,3662.18175,4504.773125,1930.6535,961.5025,2746.69675,4640.736875,3691.013375
1624.136125,2068.18975,2097.24175,603.189125,615.842,719.38775,293.549625,1529.686375,2574.005125,3945.6655,4579.57425,4040.79,4435.873375,5058.264375,8079.123625,5517.99575,5089.42075,6035.16925,2533.95275,2274.343125,5237.298375,1245.8025,1020.107375,1516.304875
2549.165375,4181.80075,904.6515,507.0075,808.498,589.833625,771.090125,1620.52175,2447.32725,4080.62125,4478.137625,6453.307375,3457.455875,2424.186875,4793.260625,5723.392,5610.483875,3429.710875,2384.723625,2179.7965,1376.485375,1110.76475,1913.668,2177.016375
2653.717625,5084.103875,4981.895,831.85575,1404.474375,2246.284,1398.008375,1346.941125,2006.688625,3460.518125,2791.90375,3140.543625,3654.16875,3588.894125,4986.9825,4523.42175,4441.262,4140.660875,4285.565625,1846.366375,1182.74575,968.98975,1168.924375,1424.9945
831.38475,3716.38775,1458.31975,2108.497125,2129.934125,901.7855,1379.023,1889.871875,3959.392875,4959.732375,6085.692625,6945.81325,3677.183,5750.707125,3536.85575,3754.40875,3561.482375,4011.48,1310.65575,1948.913125,2100.891125,1029.46225,930.649375,532.77
3903.12125,2851.303625,3359.256125,3371.233625,1324.435875,745.462,821.5865,794.3535,1616.456,3159.598875,3110.097,2713.2355,3307.541,2410.348625,5074.241375,3717.273,2407.48625,3384.276125,2852.37125,1784.251875,1367.39975,1333.06525,1619.45,997.06
3161.119875,1354.921625,2149.098,1057.65125,445.591875,276.884125,597.754375,2708.16275,2569.934875,3268.2635,4285.427,3272.4545,3750.486125,5663.49875,3884.849125,5172.005625,6465.339625,4896.539875,4391.72275,3582.705375,4041.198375,2817.17275,2216.770375,1754.90525
494.113125,1080.14725,1032.06175,436.121625,100.65675,504.46175,269.5495,1325.538125,2373.081375,2236.38775,3712.83525,3570.05975,3910.13425,5490.151875,4075.342375,5488.944875,4928.01475,3949.281125,2093.692,2032.6985,1977.448375,2104.284,2904.75075,3426.85325
1860.260125,1434.695875,1970.289125,1475.496375,653.0545,477.238375,1685.4745,1259.378125,1922.93075,3826.608125,3558.496375,3562.11625,4132.15275,5020.75775,3565.7495,4106.556875,4859.798875,3542.011625,2897.4475,2013.753875,1279.23225,1110.1605,1358.909125,2604.092375
3101.54425,4300.355875,2273.074875,1586.789125,2415.5125,1813.807625,1476.94425,1221.6225,2138.41125,3360.694625,3162.591625,4443.977875,5321.669,6873.075875,6677.839125,5101.81225,3134.60525,3696.647375,3009.545875,2563.765375,2005.611125,2396.972375,4137.522625,2561.16475
2776.08,2453.587625,514.051875,218.231,353.502,452.9335,1755.9475,1195.28375,2481.716375,5062.887875,5009.492625,4265.424875,6878.90325,4893.656875,3890.817375,2936.143625,3081.253375,3586.048875,3957.0585,2139.061875,2184.535625,1359.173125,4784.1495,6516.9585
1528.27,332.297125,339.49825,220.344875,810.4165,316.713375,701.587875,447.608375,845.379375,1786.34475,1911.869375,3700.559625,2154.507125,1912.6315,2985.321375,2964.3335,3413.80625,2411.383625,2522.330375,1944.462,1771.888625,2203.513625,1305.035,1636.679875
2956.722625,9507.928375,5660.179,4310.294,3908.6215,2577.96525,2348.275375,1754.618,4787.3135,6340.318125,6503.508625,6021.27225,6457.717,7101.150375,7373.619125,6304.74925,4948.72825,5328.307875,5252.641,5247.215125,5960.52975,3326.175625,2822.16825,2475.62825
2365.612875,2910.483125,2868.8515,1679.307,744.10075,1132.949125,1534.919875,1880.074125,2798.945625,4239.55625,5810.084875,6845.391125,4355.56875,3462.644375,4763.23525,5794.72875,5091.241,2594.13625,2908.5235,2459.120375,1415.971,2056.587875,1634.020125,3686.023375
2720.737375,3874.260375,2165.03925,1204.53325,454.944,264.372625,318.5815,824.260375,4497.4055,5016.256625,4482.113625,2933.29425,4951.239375,4213.645375,3948.76075,4613.871125,3804.555125,3993.62125,4403.021,5198.128625,4866.57975,4439.641875,4712.569875,5161.38
1013.96275,2362.168375,2779.542375,2174.639125,2492.4595,2930.133125,1706.602875,1940.352625,3569.202,5296.95275,5172.496375,4374.8485,4382.852625,4359.409625,3219.295375,3406.832375,3901.0465,4391.7785,3213.22825,2566.720375,6076.943,3530.604875,2246.8565,5768.40825
5950.286375,8806.628375,8399.16975,5292.757375,3294.801125,5151.61125,3080.05275,1363.9835,2035.845875,4203.130625,2726.298,3316.207875,3937.902125,4152.891375,6082.58625,4612.03225,5472.30125,5517.5695,2436.776125,2785.7565,1463.27475,1100.20125,1797.7035,1839.967875
458.449125,664.9325,836.401875,866.197125,564.861375,82.3465,532.507625,1504.457625,4040.009625,6453.185,5359.976375,5317.3555,3505.727625,3708.554875,6019.929625,6362.414875,5115.848375,4650.08025,2551.814625,1825.46975,2128.894625,2533.440875,3014.319125,2730.530125
3481.8805,3317.118875,2258.594625,952.135,344.5385,394.20325,2208.361625,1276.880375,1973.4705,2131.75025,2446.18775,3111.3255,2043.223,3657.940625,3734.29475,4395.564125,3701.00525,6119.520125,3292.91025,2269.675,3712.32825,4765.470375,4268.463375,5420.452375
3884.94575,1784.47775,1047.384875,570.964625,350.29475,293.127,1126.873625,720.276375,704.5925,1074.947125,2273.348125,2842.598,2100.78825,2241.673125,3515.567625,2335.78625,3263.057625,2606.1695,2323.977125,4925.407625,3557.369125,2017.743125,1499.1505,3160.736
2938.89675,3421.918125,2233.72275,3003.981125,3532.208625,3223.501,3508.917375,2909.9915,3527.228875,8732.538375,5770.044,5679.194,6095.79575,5739.4565,5928.150875,7025.48675,2913.0385,3552.794875,2887.410375,2980.93175,2522.376125,5227.762875,1552.1875,905.407125
1159.658125,5638.673625,3910.76075,1619.0295,1916.01925,1840.8255,2181.803375,1923.543625,3098.495,5415.246875,4582.026625,3272.58825,4524.158625,2574.45875,3539.314,2726.07875,2345.153125,2993.434,2406.8505,1991.285,1659.1345,3414.168125,2121.171875,1186.54825
1441.024875,860.7535,504.580375,316.47925,194.994625,1167.689,560.3525,1459.94425,2214.0195,3002.2935,3593.144625,3465.76975,3068.831,2535.604625,4068.429625,3603.55825,3529.4575,2983.890125,2084.71825,2330.14775,2188.137375,1846.318125,1785.401375,2549.87175
2225.184,2376.247125,1889.533125,890.677625,118.122625,306.053625,870.312125,584.26325,1476.052,2760.1835,1880.042375,2507.473625,1794.3885,2252.817125,1632.04175,2833.63325,3262.435,3158.986375,5589.49025,2925.931,3267.09325,1667.11625,628.999625,1768.913125
4012.9495,1801.642875,137.139375,1902.663625,2093.96575,139.4675,1038.526375,1323.55675,3118.569625,4633.81975,3932.031375,4336.368,5741.0375,8616.02175,9574.81575,7749.615,6028.6895,3110.66025,3407.00675,2471.4665,1332.858875,1929.881375,1206.982875,2843.72425
3801.2925,2934.246875,1997.009375,1029.057625,1147.846625,1567.01925,1516.798125,1286.39875,3192.59325,7479.958,5752.43,4850.0615,4401.57075,3557.99,4745.860875,4620.5815,9803.057,5161.633125,3607.264875,2802.52375,3781.8095,3860.116375,2749.447,3099.6945
3238.508125,6622.2845,9075.2375,4705.248375,3637.76475,1940.373375,2047.231875,2268.79775,3016.33425,5336.093625,3970.886375,4069.803,6962.7295,5604.240375,5097.426,4411.409625,4303.0595,4215.616375,3879.28875,2659.343125,1495.81525,3585.110875,3560.675,1906.288625
710.35325,3809.61775,680.661125,945.167375,142.249875,458.82525,826.7915,1173.465125,1666.34325,3292.51125,6620.76075,6415.0435,3274.559375,4560.5625,4534.807625,4262.48475,3803.948375,4176.609875,3931.4625,3240.856,2140.41175,4777.114875,2719.24875,3531.75025
3040.151625,2853.154125,2313.684,378.115375,280.8925,619.77925,990.71775,2484.967125,3141.621125,3955.41925,3764.46675,4861.28925,4897.166125,4866.568375,6598.36025,5392.30725,4288.543,3432.111625,2649.99425,1339.628625,1754.0445,1703.536375,2002.26425,2699.8195
3574.417875,2739.63375,2980.951375,1190.158125,594.2955,870.1565,1107.772125,1518.35225,2742.772625,4768.63775,4416.810875,4360.904625,3243.743125,5063.03625,4396.907375,5321.88025,5215.995875,3933.471625,3471.235,2616.680125,1736.641875,1463.337,1872.832875,1072.3825
1113.471375,1106.9355,1205.59775,10.1535,319.13325,1274.975,862.73825,610.071375,3668.710875,2472.340875,2232.05725,2777.27675,2622.076875,3766.761625,4910.226375,3109.551125,5443.242,4976.902125,5280.72575,3348.614375,3964.152375,5183.39775,2329.0255,5873.92675
513.619,796.685875,831.445625,179.659125,284.36725,602.79325,1242.72,723.415875,1685.022375,2552.820625,2131.965375,1890.23025,2660.539875,4316.348,4116.338125,3786.87775,5500.181375,5211.669625,4877.955625,3693.50925,5439.79875,3320.16475,3640.775,1902.63875
3736.8295,5781.38175,1380.995625,1604.654125,823.67325,574.592,886.51425,745.048375,2097.25075,5321.26175,2641.43775,2923.2075,4822.0925,5078.8155,5679.92425,5693.122375,5734.311375,2883.1755,3037.514,10187.92875,9398.875125,2902.993875,1828.066375,4605.226
6122.98675,4659.83175,4212.58725,2725.67875,2207.2865,1140.458625,990.107,2151.289875,3520.710375,5146.244125,4210.267375,3176.8885,4304.5665,3240.642125,3298.759875,5098.85775,4185.043375,4637.680125,3666.826125,3926.30125,1975.363,2430.808,1351.470125,1389.100375
2070.86725,2721.796625,2055.667,1523.089,620.04025,514.242875,1813.72625,4001.334,4778.8025,4474.882375,3428.1575,3528.094125,3329.14525,4148.00375,4221.03475,2409.716375,4271.384,4770.929125,6001.724125,4176.458875,3871.3505,1792.090625,2078.8315,1365.96975
1795.28325,2132.227875,2148.939375,4474.871875,2362.64075,2991.754125,1961.851625,1531.86875,1806.195375,1489.1355,2343.761625,3894.33325,3338.091875,2379.572,2316.89,3103.786,3087.99125,4433.87625,3955.68575,2570.277375,1418.707625,1589.192875,2064.5785,1595.98975
1654.23325,3776.356875,1538.653375,1087.513375,601.75325,259.6765,758.34525,2409.206375,1782.320875,3269.202875,2522.452625,3449.287625,3654.217125,5021.421375,3936.119375,4517.340125,5178.915375,5051.34725,2761.29,2826.247125,2943.64825,1850.072375,1529.989625,3969.441375
4395.733125,468.066875,2650.676,181.866875,136.299125,419.548625,1304.3365,1727.853375,2088.468125,5923.221,2155.813375,3535.831125,3281.375875,2279.671875,2726.559125,1649.789125,1702.075625,3600.0985,2598.32575,2394.95075,1622.15725,2570.5165,4175.208375,9930.77775
