pmm_datetime,enodeb_name,ltecell_name,rrcconnlevsum,rrcconnlevsamp,day_part
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6580.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1986.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,20312.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,16037.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,7319.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2701.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,4748.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,14169.0,540.0,2022-11-11
2022-11-11 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,7311.0,540.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6783.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,10784.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,8856.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3001.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,2663.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,13989.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,20800.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,20753.0,360.0,2022-11-11
2022-11-11 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1969.0,360.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,17901.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,28802.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,22991.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39526.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,39303.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5480.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3095.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,14719.0,720.0,2022-11-11
2022-11-11 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5899.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,18322.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,27914.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5476.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5423.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,34721.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3798.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39600.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,22872.0,720.0,2022-11-11
2022-11-11 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,11880.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7636.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,12387.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,21319.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3955.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,13686.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,40379.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,23984.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,33855.0,720.0,2022-11-11
2022-11-11 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5999.0,720.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,19014.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2439.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5069.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,21173.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,6302.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,8305.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,12079.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,29654.0,540.0,2022-11-11
2022-11-11 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17403.0,540.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,37964.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,13800.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3432.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,10362.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5812.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,25883.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8612.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,23875.0,720.0,2022-11-11
2022-11-11 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,22489.0,720.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2442.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,7121.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,19244.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,4694.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1394.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,11142.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,5004.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,13492.0,360.0,2022-11-11
2022-11-11 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,11050.0,360.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,23653.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8753.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2876.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,16796.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6968.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,20218.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2577.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,9889.0,540.0,2022-11-11
2022-11-11 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,20483.0,540.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3241.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,22183.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,24043.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,27704.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,31387.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,13862.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3503.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,11526.0,720.0,2022-11-11
2022-11-11 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,9228.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,12572.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,30755.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3716.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,9300.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18945.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,10811.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,24947.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,24702.0,720.0,2022-11-11
2022-11-11 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2919.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,11673.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2025.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,26724.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,26677.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17288.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,9800.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,24580.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,10121.0,720.0,2022-11-11
2022-11-11 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4333.0,720.0,2022-11-11
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,6861.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,19815.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7264.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9366.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5267.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,22459.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,17539.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,24807.0,720.0,2022-11-12
2022-11-12 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2201.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,27588.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5646.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,13507.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6606.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18796.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,6034.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7851.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1848.0,720.0,2022-11-12
2022-11-12 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,16030.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,11151.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,31665.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,5966.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,3352.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5428.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,14004.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6703.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1513.0,720.0,2022-11-12
2022-11-12 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18759.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1500.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4540.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,4950.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,9555.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,32825.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,5801.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,12041.0,720.0,2022-11-12
2022-11-12 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17158.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6280.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17172.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,12159.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,9083.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4633.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1938.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,30641.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,4855.0,720.0,2022-11-12
2022-11-12 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,14974.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,5190.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,3996.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,9343.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4036.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,28813.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2154.0,720.0,2022-11-12
2022-11-12 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,12613.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,9245.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,28843.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6240.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4018.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,14811.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,4552.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2260.0,720.0,2022-11-12
2022-11-12 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,15444.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,14863.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7143.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,6828.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1649.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,27595.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,16492.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3209.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,9260.0,720.0,2022-11-12
2022-11-12 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,5994.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,29522.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7654.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,6834.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17114.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,12683.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,16191.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4845.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7304.0,720.0,2022-11-12
2022-11-12 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1556.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7749.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,7568.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,18050.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1998.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,14713.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18657.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7743.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,30862.0,720.0,2022-11-12
2022-11-12 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5180.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,25297.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,6912.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,18148.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7961.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6963.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2585.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,27459.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,20718.0,720.0,2022-11-12
2022-11-12 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,7316.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,28602.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,21966.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7516.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,19095.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,8584.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,6249.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,26204.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,8535.0,720.0,2022-11-12
2022-11-12 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2721.0,720.0,2022-11-12
2022-11-12 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,28704.0,720.0,2022-11-12
2022-11-12 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,9310.0,720.0,2022-11-12
2022-11-12 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,25337.0,720.0,2022-11-12
2022-11-12 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7638.0,720.0,2022-11-12
2022-11-12 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5787.0,720.0,2022-11-12
