,Cell,Features,Clusters,users_avg,prb_dl_usage_rate_avg,prb_ul_usage_rate_avg,hsr_intra_freq,hsr_inter_freq,cell_throughput_dl_avg,cell_throughput_ul_avg,user_throughput_dl_avg,user_throughput_ul_avg,traffic_volume_data,tp_carrier_aggr,carrier_aggr_usage,cqi_avg,time_advance_avg,hour,day,daytime,workday,hour_sin,hour_cos,day_sin,day_cos,sector,freq,cluster
0,CEIRA_MCO001N1L21,"daytime, user_throughput_dl_avg",1.0,24.695561309897464,15.857305227934319,4.08098302229024,96.57777473766086,99.96414002992289,23248.13130966185,3200.793474849317,38496.92335361159,10985.935931122878,2808.0466518361586,47244.006250200226,11.586236484285553,11.766781488359708,2421.727395043377,3.233521657250471,2.9849340866290017,0.0,0.7306967984934086,0.5742248550551021,0.528890975562127,0.035895425130389444,-0.005303531553371453,1.0,21.0,1.0
1,CEIRA_MCO001N1L21,"daytime, user_throughput_dl_avg",2.0,20.279807786399886,12.893420711066366,3.1149125700433506,92.54354271741698,99.99759806537531,13789.807133608536,2756.199162877755,16796.23255389269,11787.87967939562,1620.120880780347,24159.456428435344,7.587811643972917,10.502585768199056,2387.876343228148,3.7630057803468207,2.9614643545279384,0.0,0.7052023121387283,0.7423482739678645,0.48200222532864584,-0.017654868940304238,0.026438004780160566,1.0,21.0,2.0
2,CEIRA_MCO001N1L21,"daytime, user_throughput_dl_avg",0.0,34.33959208158368,43.93347779912773,6.998356499139059,99.3843777390205,99.92673248070288,25175.316283241064,2951.653027545128,23561.03088347721,10115.444261535937,6720.548158743251,35357.14121880188,14.183844651919806,11.528903203761768,2452.3751794625305,16.55128974205159,3.131973605278944,1.0,0.6874625074985004,-0.4684262239995886,-0.13952312594365157,-0.034650835582383833,-0.0009666953803708909,1.0,21.0,0.0
3,CEIRA_MCO001N1L21,"daytime, user_throughput_dl_avg",3.0,36.454149519890265,22.200017657706912,3.4342874164203834,99.37619158800572,99.94527521452252,24665.526581988826,2304.8314126327728,38919.778097528,8811.055153251955,4116.2058839699075,49776.065568307655,24.28149933643074,11.74896097707382,2253.1358392244765,11.56712962962963,2.3425925925925926,1.0,0.8402777777777778,0.19245243398669606,-0.6775366098751775,0.16720265792430292,0.0708058935185658,1.0,21.0,3.0
4,,,,30.686203839088503,31.10175596835563,5.37742586746492,97.78252445633629,99.9472637947997,22903.914688902918,2872.7156137991833,27071.67152020536,10358.927578030432,4862.899406716418,37494.106047147,14.043963977283571,11.4300526410864,2409.2439427159266,11.514131470308035,2.9707843759923787,0.6665608129564942,0.7186408383613846,-0.002392795078272666,0.0018162580358567113,0.0077377577236214055,0.012664913949509433,1.0,21.0,0.9098126389329946
