,Cell,Features,Clusters,users_avg,prb_dl_usage_rate_avg,prb_ul_usage_rate_avg,hsr_intra_freq,hsr_inter_freq,cell_throughput_dl_avg,cell_throughput_ul_avg,user_throughput_dl_avg,user_throughput_ul_avg,traffic_volume_data,tp_carrier_aggr,carrier_aggr_usage,cqi_avg,time_advance_avg,hour,day,daytime,workday,sector,freq,hour_sin,hour_cos,day_sin,day_cos,cluster
0,CEIRA_MCO001N1L18,"cell_throughput_dl_avg, cqi_avg, daytime, hour_cos, hour_sin, prb_dl_usage_rate_avg, traffic_volume_data, user_throughput_dl_avg",0.0,36.53939758966326,30.04500250120511,6.171565590503737,98.46019598675466,99.61798388307277,28350.596702146297,3529.6515585066286,43447.71095839341,10132.259379123881,5975.839235629067,53320.26116445201,15.586515742623458,12.043574127120626,2408.1384240092716,2.7982646420824295,2.889370932754881,0.0,0.7266811279826464,1.0,18.0,0.4746350433565993,0.5797072234653713,0.03526580305549158,0.046680932385574705,0.0
1,CEIRA_MCO001N1L18,"cell_throughput_dl_avg, cqi_avg, daytime, hour_cos, hour_sin, prb_dl_usage_rate_avg, traffic_volume_data, user_throughput_dl_avg",1.0,39.71087923257735,10.422064372055603,4.037827170200187,99.07728509004869,99.63448027050494,22098.001444601723,4388.037546432567,66962.75821033164,10918.092236810164,2782.9034395368785,73709.3861758543,13.548023789624297,12.74264174758249,2361.123941428668,4.041166380789022,3.0497427101200687,0.0,0.7084048027444254,1.0,18.0,0.7998409626306492,0.447381443051359,-0.01433531414822699,-0.0174251005209212,1.0
2,CEIRA_MCO001N1L18,"cell_throughput_dl_avg, cqi_avg, daytime, hour_cos, hour_sin, prb_dl_usage_rate_avg, traffic_volume_data, user_throughput_dl_avg",3.0,50.54780968395636,36.49729629742021,6.0072847757874115,99.55758929914643,99.5110674527681,26969.38006753971,3111.3563790635076,34265.48555748008,10452.952770236256,7110.263074941792,46685.91769356758,24.202418675314387,11.829852182591198,2352.6790870417835,13.0034924330617,2.9778812572759024,1.0,0.7217694994179278,1.0,18.0,-0.21267675780286957,-0.7787371517263264,0.008025595907526509,-0.011151204109600672,3.0
3,CEIRA_MCO001N1L18,"cell_throughput_dl_avg, cqi_avg, daytime, hour_cos, hour_sin, prb_dl_usage_rate_avg, traffic_volume_data, user_throughput_dl_avg",5.0,47.92084826762246,21.50611676801254,4.4948691465628485,99.67884423111909,99.50197258296008,21515.25840288173,3116.085892846217,43500.24218949674,11013.369178147854,4071.4898248207887,57031.11935849825,29.67637113222106,12.00433849733688,2314.0044047127813,9.193548387096774,2.6344086021505375,1.0,0.8064516129032258,1.0,18.0,0.6424427375435019,-0.7076843060494261,0.10711876038432665,-0.0046795183593690585,5.0
4,CEIRA_MCO001N1L18,"cell_throughput_dl_avg, cqi_avg, daytime, hour_cos, hour_sin, prb_dl_usage_rate_avg, traffic_volume_data, user_throughput_dl_avg",4.0,46.47118622118623,68.82122772889778,9.18030692012278,99.00462106938446,99.38120193199092,39942.02561372538,3595.113397662757,22314.080653712255,9586.396372611876,14816.463539772725,30692.326073356024,12.970939567356245,11.58743259723047,2439.5956826468832,18.181818181818183,3.388111888111888,1.0,0.5874125874125874,1.0,18.0,-0.7216023040857921,0.058877775032996627,-0.14965580593152975,0.1648161446375658,4.0
5,CEIRA_MCO001N1L18,"cell_throughput_dl_avg, cqi_avg, daytime, hour_cos, hour_sin, prb_dl_usage_rate_avg, traffic_volume_data, user_throughput_dl_avg",2.0,42.79369478737998,51.11143708123599,8.415019938579913,99.4274948884356,99.44338489428728,29370.615786436254,3435.4876626059495,24760.82929103591,9463.927410944809,9256.190854814815,34266.38111245494,16.932217825876204,11.609576167778846,2482.170705006643,20.226666666666667,2.92,1.0,0.7348148148148148,1.0,18.0,-0.7228162870792549,0.4803840365142567,0.030355621884577928,-0.01077967794517144,2.0
6,,,,44.213519983249526,35.4633423289922,6.337631985185463,99.24004294666855,99.5224812015806,27480.368907312375,3523.5745961667058,39368.33894101133,10250.682832684495,7033.532814110723,49467.3594161686,18.864906956225084,11.976637261566866,2394.6659965387967,11.52847597836462,2.9726376073814826,0.6678332803054406,0.7181037225580655,1.0,18.0,-0.004013053682469213,0.0008869057913886883,0.007116974981746792,0.012834152410752465,2.242761692650334
