,Cell,Features,Clusters,users_avg,prb_dl_usage_rate_avg,prb_ul_usage_rate_avg,hsr_intra_freq,hsr_inter_freq,cell_throughput_dl_avg,cell_throughput_ul_avg,user_throughput_dl_avg,user_throughput_ul_avg,traffic_volume_data,tp_carrier_aggr,carrier_aggr_usage,cqi_avg,time_advance_avg,hour,day,daytime,workday,sector,freq,hour_sin,hour_cos,day_sin,day_cos,cluster
0,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",1.0,25.383814451706613,34.61299507092364,8.237087146229294,98.2545188150552,98.43903161820107,12755.455726914948,1343.7909409577746,11840.775017336717,1810.4887911272513,2670.9492124183007,21900.73484123668,17.543821918597796,8.793832051690753,4932.190832043237,6.045751633986928,5.509803921568627,0.3888888888888889,0.0,1.0,8.0,0.4235997050820392,0.1173911219872244,-0.8764865950728308,0.2087786568513569,1.0
1,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",0.0,23.864196347876447,26.13483783139135,6.213387094594248,98.56511138230591,98.54738026773687,18189.605535457144,1339.1337766862152,21039.064180533656,2224.9417304674,3075.2408451946467,28052.163312863442,22.322260366634804,8.786883266192735,4651.214254372853,4.291970802919708,2.8880778588807785,0.012165450121654502,0.7396593673965937,1.0,8.0,0.7659272904400486,0.37881445824039245,0.06461631208534542,0.0023258564476637193,0.0
2,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",6.0,33.585551820397896,67.8154948147083,14.816849392257547,98.52690389253844,98.20128333213378,14336.456520212998,1482.8290395222934,7172.445795120896,1611.0045043423488,5037.833830944798,15939.125147321542,17.406739587940148,8.265594403451027,4636.342504333682,16.56900212314225,5.509554140127388,1.0,0.0,1.0,8.0,-0.4664602819594096,-0.1403471512932185,-0.876534826977343,0.20856733907046143,6.0
3,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",4.0,24.23715500888291,30.741663691327176,5.947848331848954,98.74249452864821,97.22913978977219,12304.839594311461,1197.355994378628,11227.3657368891,1972.0416788857788,2429.2987999441966,21781.150769452837,13.94084028381118,8.954359831208956,4991.252625976149,3.1495535714285716,1.9754464285714286,0.0,1.0,1.0,8.0,0.5935968514256281,0.5546281005810395,0.3335097218534216,-0.057778918501923786,4.0
4,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",5.0,32.044219523166895,26.791588775554562,5.810090181390042,98.88224363425171,97.90636174668931,14478.195297261584,1068.50119976677,16601.63327908968,1601.0437096294938,2566.080418016194,24945.010533439356,38.89165681571698,8.504312390817393,4603.93754453196,11.793522267206479,1.8016194331983806,1.0,1.0,1.0,8.0,0.10454976525935998,-0.7271423027145499,0.38326062433255975,0.022715326753348128,5.0
5,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",2.0,33.43313083067985,43.08302276353276,8.650967071671973,98.58934764392276,97.77153222527703,13136.071891267055,1208.2779857566181,10724.913161679875,1605.857538614827,3306.820333144796,20252.747026614816,26.67682419209605,8.368003627246251,4599.048805042946,14.034690799396682,2.0754147812971344,1.0,1.0,1.0,8.0,-0.2237030486374798,-0.5067706840433975,0.346761841493652,-0.11138858174234696,2.0
6,CEIRA_MCO001N1L08,"daytime, user_throughput_dl_avg, workday",3.0,35.56821143534107,74.59614059203142,14.84614997162988,98.70015468846812,98.50485086249974,13733.228288171591,1561.2142810015223,5724.895790342328,1782.8392991837563,5177.740785774411,14391.986684284633,14.910479329803003,8.210120508014281,4670.907980804028,18.81313131313131,1.9427609427609427,1.0,1.0,1.0,8.0,-0.645297944898042,0.24062361094481532,0.3444475310891822,-0.047965121875214956,3.0
7,,,,30.401680836987886,46.66816314117756,9.779273696024218,98.61003069053685,98.0745397036873,14040.447131302011,1334.0068016119978,11238.924617428303,1792.951051938975,3644.6502592356687,20265.66128757288,20.74418079795854,8.513481829868242,4713.872363366691,11.535668789808918,2.970700636942675,0.6684713375796179,0.7184713375796178,1.0,8.0,-0.004825505011229551,0.00042089779491897303,0.007671072180319395,0.01288574230218272,2.9512738853503184
